500		186.63
1000		115.87
1500		114.04
2000		112.92
2500		138.36
3000		155.81
3500		156.25
4000		159.58
4500		165.22
5000		167.28
5500		173.07
6000		170.86
6500		180.24
7000		199.5
7500		194.67
8000		192.01
8500		187.81
9000		184.71
9500		196.16
10000		186.88
10500		188.21
11000		191.74
11500		218.29
12000		203.52
12500		190.73
13000		193.28
13500		189.59
14000		183
14500		190.91
