500		819.733
1000		628.533
1500		586.8
2000		605.4
2500		623.867
3000		614.533
3500		633.067
4000		596.2
4500		619.467
5000		600.667
5500		600.6
6000		586.733
6500		614.533
7000		600.667
7500		619
8000		633.4
8500		591.2
9000		651.8
9500		586.667
10000		609.8
10500		596.133
11000		609.933
11500		600.667
12000		614.667
12500		581.933
13000		642.4
13500		628.6
14000		596.133
14500		600.667
15000		596
15500		586.533
16000		596.067
16500		572.667
17000		595.933
17500		600.4
18000		600.667
18500		591.4
19000		614.533
19500		628.6
20000		628.867
20500		600.6
21000		726.333
21500		577.267
22000		880
22500		619.467
23000		614.4
23500		614.533
24000		610.067
24500		628.6
25000		595.867
25500		600.6
26000		614.6
26500		619.2
27000		628.667
27500		586.733
28000		628.6
28500		609.933
29000		600.8
29500		609.733
30000		773.067
30500		623.933
31000		610
31500		623.933
32000		619.267
32500		651.867
33000		605.267
33500		637.733
34000		642.467
34500		786.867
35000		623.733
35500		614.533
36000		633.267
36500		614.533
37000		628.6
37500		610.067
38000		628.467
38500		642.667
39000		619.2
39500		614.667
40000		633.2
40500		624.067
41000		614.4
41500		623.933
42000		642.667
42500		633.2
43000		628.533
43500		623.667
44000		637.667
44500		628.4
45000		633.2
45500		623.933
46000		614.6
46500		647.2
47000		642.533
47500		633.467
48000		609.733
48500		633.133
49000		610.067
49500		605.333
50000		628.6
50500		633.2
51000		614.533
51500		633.333
52000		614.867
52500		624.067
53000		609.933
53500		614.733
54000		637.867
54500		633.067
55000		609.933
55500		633.267
56000		637.8
56500		637.8
57000		619.4
57500		642.533
58000		605.267
58500		614.667
59000		614.6
59500		642.667
60000		623.933
60500		642.667
61000		651.867
61500		633.267
62000		661.067
62500		675.333
63000		670.467
63500		642.733
64000		665.867
64500		637.8
65000		628.733
65500		651.933
66000		684.533
66500		703.2
67000		693.933
67500		712.467
68000		708
68500		684.267
69000		656.467
69500		633.333
70000		805.533
70500		684.533
71000		656.4
71500		679.733
72000		647.2
72500		684.4
73000		703.133
73500		693.8
74000		675.267
74500		670.667
75000		670.733
75500		675.2
76000		693.733
76500		656.667
77000		670.467
77500		689.133
78000		684.6
78500		670.533
79000		679.667
79500		614.4
80000		703.267
80500		698.467
81000		674.867
81500		680.067
82000		689.2
82500		665.733
83000		665.733
83500		712.4
84000		698.533
84500		698.333
85000		698.467
85500		670.467
86000		707.667
86500		689.267
87000		852.133
87500		684.4
88000		717
88500		670.467
89000		670.467
89500		665.8
90000		656.533
90500		721.733
91000		679.733
91500		819.6
92000		698.333
92500		698.4
93000		703.133
93500		703
94000		707.6
94500		693.533
95000		712.333
95500		688.933
96000		689.067
96500		726.733
97000		675.2
97500		712.2
98000		712.333
98500		689
99000		712.267
99500		693.667
100000		703.067
