500		474.867
1000		572.733
1500		530.733
2000		521.533
2500		535.267
3000		549.267
3500		698.533
4000		535.333
4500		530.667
5000		563.333
5500		735.733
6000		456.467
6500		540.067
7000		498.267
7500		544.8
8000		540.067
8500		558.6
9000		558.8
9500		549.467
10000		572.533
10500		554.2
11000		554.133
11500		572.667
12000		577.467
12500		521.467
13000		549.533
13500		558.867
14000		544.867
14500		745.133
15000		563.333
15500		535.267
16000		502.933
16500		563.333
17000		535.467
17500		586.533
18000		582.067
18500		563.533
19000		591.2
19500		586.667
20000		591.2
20500		591.6
21000		577.2
21500		591.333
22000		521.6
22500		493.6
23000		530.8
23500		581.867
24000		568
24500		568.133
25000		563.4
25500		642.533
26000		614.6
26500		516.8
27000		544.867
27500		554.133
28000		544.8
28500		572.6
29000		582
29500		568
30000		572.533
30500		595.8
31000		507.533
31500		577.467
32000		577.333
32500		530.867
33000		577.333
33500		651.6
34000		577.467
34500		535.333
35000		544.6
35500		568.133
36000		554.2
36500		586.6
37000		605.333
37500		707.867
38000		619.267
38500		596
39000		628.733
39500		563.267
40000		572.667
40500		549.467
41000		596
41500		600.8
42000		614.6
42500		540.067
43000		567.933
43500		568.133
44000		553.933
44500		591.4
45000		605.4
45500		605.333
46000		577.467
46500		563.333
47000		600.667
47500		568
48000		595.867
48500		605.4
49000		623.867
49500		605.333
50000		530.733
50500		549.333
51000		544.667
51500		610.133
52000		610
52500		610.267
53000		619.4
53500		703.133
54000		628.533
54500		591.067
55000		609.8
55500		642.6
56000		577.267
56500		908
57000		577.533
57500		596
58000		679.867
58500		646.933
59000		586.8
59500		605.2
60000		614.533
60500		577.4
61000		619.2
61500		624.067
62000		623.8
62500		586.8
63000		596
63500		647.133
64000		614.667
64500		651.867
65000		605.133
65500		642.467
66000		582.133
66500		717.133
67000		665.8
67500		675.267
68000		577.4
68500		959.2
69000		586.733
69500		628.533
70000		568.067
70500		628.533
71000		609.933
71500		670.533
72000		549.467
72500		577.333
73000		628.6
73500		610
74000		586.6
74500		637.933
75000		596.067
75500		577.2
76000		582.133
76500		591.4
77000		628.467
77500		619.2
78000		544.533
78500		619.2
79000		582.2
79500		642.733
80000		586.733
80500		577.267
81000		582
81500		591.133
82000		675.133
82500		623.933
83000		581.933
83500		591.333
84000		568
84500		568.2
85000		605.267
85500		568.067
86000		591.4
86500		614.667
87000		581.8
87500		586.733
88000		568
88500		567.667
89000		586.733
89500		502.933
90000		581.867
90500		605.267
91000		698.2
91500		572.733
92000		628.467
92500		558.667
93000		614.533
93500		605.4
94000		572.867
94500		577.4
95000		610
95500		837.933
96000		572.6
96500		595.867
97000		605.267
97500		572.667
98000		563.333
98500		595.8
99000		595.933
99500		628.4
100000		637.933
